x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
-0.5556249999999996,-0.5556249999999996,-0.5556249999999996,-0.5556249999999996,-0.5556249999999996,-0.5556249999999996,-0.5556249999999996,-0.5556249999999996,-0.5556249999999996,-0.5556249999999996
-0.5468749999999996,-0.5468749999999996,-0.5468749999999996,-0.5468749999999996,-0.5468749999999996,-0.5468749999999996,-0.5468749999999996,-0.5468749999999996,-0.5468749999999996,-0.5468749999999996
-0.5381249999999995,-0.5381249999999995,-0.5381249999999995,-0.5381249999999995,-0.5381249999999995,-0.5381249999999995,-0.5381249999999995,-0.5381249999999995,-0.5381249999999995,-0.5381249999999995
-0.5293749999999995,-0.5293749999999995,-0.5293749999999995,-0.5293749999999995,-0.5293749999999995,-0.5293749999999995,-0.5293749999999995,-0.5293749999999995,-0.5293749999999995,-0.5293749999999995
-0.5206249999999994,-0.5206249999999994,-0.5206249999999994,-0.5206249999999994,-0.5206249999999994,-0.5206249999999994,-0.5206249999999994,-0.5206249999999994,-0.5206249999999994,-0.5206249999999994
-0.5118749999999994,-0.5118749999999994,-0.5118749999999994,-0.5118749999999994,-0.5118749999999994,-0.5118749999999994,-0.5118749999999994,-0.5118749999999994,-0.5118749999999994,-0.5118749999999994
-0.5031249999999998,-0.5031249999999998,-0.5031249999999998,-0.5031249999999998,-0.5031249999999998,-0.5031249999999998,-0.5031249999999998,-0.5031249999999998,-0.5031249999999998,-0.5031249999999998
-0.4943749999999998,-0.4943749999999998,-0.4943749999999998,-0.4943749999999998,-0.4943749999999998,-0.4943749999999998,-0.4943749999999998,-0.4943749999999998,-0.4943749999999998,-0.4943749999999998
-0.48562499999999975,-0.48562499999999975,-0.48562499999999975,-0.48562499999999975,-0.48562499999999975,-0.48562499999999975,-0.48562499999999975,-0.48562499999999975,-0.48562499999999975,-0.48562499999999975
-0.4768749999999997,-0.4768749999999997,-0.4768749999999997,-0.4768749999999997,-0.4768749999999997,-0.4768749999999997,-0.4768749999999997,-0.4768749999999997,-0.4768749999999997,-0.4768749999999997
-0.4681249999999997,-0.4681249999999997,-0.4681249999999997,-0.4681249999999997,-0.4681249999999997,-0.4681249999999997,-0.4681249999999997,-0.4681249999999997,-0.4681249999999997,-0.4681249999999997
-0.45937499999999964,-0.45937499999999964,-0.45937499999999964,-0.45937499999999964,-0.45937499999999964,-0.45937499999999964,-0.45937499999999964,-0.45937499999999964,-0.45937499999999964,-0.45937499999999964
-0.4506249999999996,-0.4506249999999996,-0.4506249999999996,-0.4506249999999996,-0.4506249999999996,-0.4506249999999996,-0.4506249999999996,-0.4506249999999996,-0.4506249999999996,-0.4506249999999996
-0.4418749999999996,-0.4418749999999996,-0.4418749999999996,-0.4418749999999996,-0.4418749999999996,-0.4418749999999996,-0.4418749999999996,-0.4418749999999996,-0.4418749999999996,-0.4418749999999996
-0.43312499999999954,-0.43312499999999954,-0.43312499999999954,-0.43312499999999954,-0.43312499999999954,-0.43312499999999954,-0.43312499999999954,-0.43312499999999954,-0.43312499999999954,-0.43312499999999954
-0.4243749999999995,-0.4243749999999995,-0.4243749999999995,-0.4243749999999995,-0.4243749999999995,-0.4243749999999995,-0.4243749999999995,-0.4243749999999995,-0.4243749999999995,-0.4243749999999995
-0.41562499999999947,-0.41562499999999947,-0.41562499999999947,-0.41562499999999947,-0.41562499999999947,-0.41562499999999947,-0.41562499999999947,-0.41562499999999947,-0.41562499999999947,-0.41562499999999947
-0.40687499999999943,-0.40687499999999943,-0.40687499999999943,-0.40687499999999943,-0.40687499999999943,-0.40687499999999943,-0.40687499999999943,-0.40687499999999943,-0.40687499999999943,-0.40687499999999943
-0.39812499999999984,-0.39812499999999984,-0.39812499999999984,-0.39812499999999984,-0.39812499999999984,-0.39812499999999984,-0.39812499999999984,-0.39812499999999984,-0.39812499999999984,-0.39812499999999984
-0.3893749999999998,-0.3893749999999998,-0.3893749999999998,-0.3893749999999998,-0.3893749999999998,-0.3893749999999998,-0.3893749999999998,-0.3893749999999998,-0.3893749999999998,-0.3893749999999998
-0.38062499999999977,-0.38062499999999977,-0.38062499999999977,-0.38062499999999977,-0.38062499999999977,-0.38062499999999977,-0.38062499999999977,-0.38062499999999977,-0.38062499999999977,-0.38062499999999977
-0.37187499999999973,-0.37187499999999973,-0.37187499999999973,-0.37187499999999973,-0.37187499999999973,-0.37187499999999973,-0.37187499999999973,-0.37187499999999973,-0.37187499999999973,-0.37187499999999973
-0.3631249999999997,-0.3631249999999997,-0.3631249999999997,-0.3631249999999997,-0.3631249999999997,-0.3631249999999997,-0.3631249999999997,-0.3631249999999997,-0.3631249999999997,-0.3631249999999997
-0.35437499999999966,-0.35437499999999966,-0.35437499999999966,-0.35437499999999966,-0.35437499999999966,-0.35437499999999966,-0.35437499999999966,-0.35437499999999966,-0.35437499999999966,-0.35437499999999966
-0.3456249999999996,-0.3456249999999996,-0.3456249999999996,-0.3456249999999996,-0.3456249999999996,-0.3456249999999996,-0.3456249999999996,-0.3456249999999996,-0.3456249999999996,-0.3456249999999996
-0.3368749999999996,-0.3368749999999996,-0.3368749999999996,-0.3368749999999996,-0.3368749999999996,-0.3368749999999996,-0.3368749999999996,-0.3368749999999996,-0.3368749999999996,-0.3368749999999996
-0.32812499999999956,-0.32812499999999956,-0.32812499999999956,-0.32812499999999956,-0.32812499999999956,-0.32812499999999956,-0.32812499999999956,-0.32812499999999956,-0.32812499999999956,-0.32812499999999956
-0.3193749999999995,-0.3193749999999995,-0.3193749999999995,-0.3193749999999995,-0.3193749999999995,-0.3193749999999995,-0.3193749999999995,-0.3193749999999995,-0.3193749999999995,-0.3193749999999995
-0.3106249999999995,-0.3106249999999995,-0.3106249999999995,-0.3106249999999995,-0.3106249999999995,-0.3106249999999995,-0.3106249999999995,-0.3106249999999995,-0.3106249999999995,-0.3106249999999995
-0.30187499999999945,-0.30187499999999945,-0.30187499999999945,-0.30187499999999945,-0.30187499999999945,-0.30187499999999945,-0.30187499999999945,-0.30187499999999945,-0.30187499999999945,-0.30187499999999945
-0.2931249999999994,-0.2931249999999994,-0.2931249999999994,-0.2931249999999994,-0.2931249999999994,-0.2931249999999994,-0.2931249999999994,-0.2931249999999994,-0.2931249999999994,-0.2931249999999994
-0.2843749999999994,-0.2843749999999994,-0.2843749999999994,-0.2843749999999994,-0.2843749999999994,-0.2843749999999994,-0.2843749999999994,-0.2843749999999994,-0.2843749999999994,-0.2843749999999994
-0.2756249999999998,-0.2756249999999998,-0.2756249999999998,-0.2756249999999998,-0.2756249999999998,-0.2756249999999998,-0.2756249999999998,-0.2756249999999998,-0.2756249999999998,-0.2756249999999998
-0.26687499999999975,-0.26687499999999975,-0.26687499999999975,-0.26687499999999975,-0.26687499999999975,-0.26687499999999975,-0.26687499999999975,-0.26687499999999975,-0.26687499999999975,-0.26687499999999975
-0.2581249999999997,-0.2581249999999997,-0.2581249999999997,-0.2581249999999997,-0.2581249999999997,-0.2581249999999997,-0.2581249999999997,-0.2581249999999997,-0.2581249999999997,-0.2581249999999997
-0.24937499999999968,-0.24937499999999968,-0.24937499999999968,-0.24937499999999968,-0.24937499999999968,-0.24937499999999968,-0.24937499999999968,-0.24937499999999968,-0.24937499999999968,-0.24937499999999968
-0.24062499999999964,-0.24062499999999964,-0.24062499999999964,-0.24062499999999964,-0.24062499999999964,-0.24062499999999964,-0.24062499999999964,-0.24062499999999964,-0.24062499999999964,-0.24062499999999964
-0.2318749999999996,-0.2318749999999996,-0.2318749999999996,-0.2318749999999996,-0.2318749999999996,-0.2318749999999996,-0.2318749999999996,-0.2318749999999996,-0.2318749999999996,-0.2318749999999996
-0.22312499999999957,-0.22312499999999957,-0.22312499999999957,-0.22312499999999957,-0.22312499999999957,-0.22312499999999957,-0.22312499999999957,-0.22312499999999957,-0.22312499999999957,-0.22312499999999957
-0.21437499999999954,-0.21437499999999954,-0.21437499999999954,-0.21437499999999954,-0.21437499999999954,-0.21437499999999954,-0.21437499999999954,-0.21437499999999954,-0.21437499999999954,-0.21437499999999954
-0.2056249999999995,-0.2056249999999995,-0.2056249999999995,-0.2056249999999995,-0.2056249999999995,-0.2056249999999995,-0.2056249999999995,-0.2056249999999995,-0.2056249999999995,-0.2056249999999995
-0.19687499999999947,-0.19687499999999947,-0.19687499999999947,-0.19687499999999947,-0.19687499999999947,-0.19687499999999947,-0.19687499999999947,-0.19687499999999947,-0.19687499999999947,-0.19687499999999947
-0.18812499999999943,-0.18812499999999943,-0.18812499999999943,-0.18812499999999943,-0.18812499999999943,-0.18812499999999943,-0.18812499999999943,-0.18812499999999943,-0.18812499999999943,-0.18812499999999943
-0.1793749999999994,-0.1793749999999994,-0.1793749999999994,-0.1793749999999994,-0.1793749999999994,-0.1793749999999994,-0.1793749999999994,-0.1793749999999994,-0.1793749999999994,-0.1793749999999994
-0.1706249999999998,-0.1706249999999998,-0.1706249999999998,-0.1706249999999998,-0.1706249999999998,-0.1706249999999998,-0.1706249999999998,-0.1706249999999998,-0.1706249999999998,-0.1706249999999998
-0.16187499999999977,-0.16187499999999977,-0.16187499999999977,-0.16187499999999977,-0.16187499999999977,-0.16187499999999977,-0.16187499999999977,-0.16187499999999977,-0.16187499999999977,-0.16187499999999977
-0.15312499999999973,-0.15312499999999973,-0.15312499999999973,-0.15312499999999973,-0.15312499999999973,-0.15312499999999973,-0.15312499999999973,-0.15312499999999973,-0.15312499999999973,-0.15312499999999973
-0.1443749999999997,-0.1443749999999997,-0.1443749999999997,-0.1443749999999997,-0.1443749999999997,-0.1443749999999997,-0.1443749999999997,-0.1443749999999997,-0.1443749999999997,-0.1443749999999997
-0.13562499999999966,-0.13562499999999966,-0.13562499999999966,-0.13562499999999966,-0.13562499999999966,-0.13562499999999966,-0.13562499999999966,-0.13562499999999966,-0.13562499999999966,-0.13562499999999966
-0.12687499999999963,-0.12687499999999963,-0.12687499999999963,-0.12687499999999963,-0.12687499999999963,-0.12687499999999963,-0.12687499999999963,-0.12687499999999963,-0.12687499999999963,-0.12687499999999963
-0.11812499999999959,-0.11812499999999959,-0.11812499999999959,-0.11812499999999959,-0.11812499999999959,-0.11812499999999959,-0.11812499999999959,-0.11812499999999959,-0.11812499999999959,-0.11812499999999959
-0.10937499999999956,-0.10937499999999956,-0.10937499999999956,-0.10937499999999956,-0.10937499999999956,-0.10937499999999956,-0.10937499999999956,-0.10937499999999956,-0.10937499999999956,-0.10937499999999956
-0.10062499999999952,-0.10062499999999952,-0.10062499999999952,-0.10062499999999952,-0.10062499999999952,-0.10062499999999952,-0.10062499999999952,-0.10062499999999952,-0.10062499999999952,-0.10062499999999952
-0.09187499999999948,-0.09187499999999948,-0.09187499999999948,-0.09187499999999948,-0.09187499999999948,-0.09187499999999948,-0.09187499999999948,-0.09187499999999948,-0.09187499999999948,-0.09187499999999948
-0.08312499999999945,-0.08312499999999945,-0.08312499999999945,-0.08312499999999945,-0.08312499999999945,-0.08312499999999945,-0.08312499999999945,-0.08312499999999945,-0.08312499999999945,-0.08312499999999945
-0.07437499999999941,-0.07437499999999941,-0.07437499999999941,-0.07437499999999941,-0.07437499999999941,-0.07437499999999941,-0.07437499999999941,-0.07437499999999941,-0.07437499999999941,-0.07437499999999941
-0.06562499999999938,-0.06562499999999938,-0.06562499999999938,-0.06562499999999938,-0.06562499999999938,-0.06562499999999938,-0.06562499999999938,-0.06562499999999938,-0.06562499999999938,-0.06562499999999938
-0.05687499999999934,-0.05687499999999934,-0.05687499999999934,-0.05687499999999934,-0.05687499999999934,-0.05687499999999934,-0.05687499999999934,-0.05687499999999934,-0.05687499999999934,-0.05687499999999934
-0.04812499999999975,-0.04812499999999975,-0.04812499999999975,-0.04812499999999975,-0.04812499999999975,-0.04812499999999975,-0.04812499999999975,-0.04812499999999975,-0.04812499999999975,-0.04812499999999975
-0.039374999999999716,-0.039374999999999716,-0.039374999999999716,-0.039374999999999716,-0.039374999999999716,-0.039374999999999716,-0.039374999999999716,-0.039374999999999716,-0.039374999999999716,-0.039374999999999716
-0.03062499999999968,-0.03062499999999968,-0.03062499999999968,-0.03062499999999968,-0.03062499999999968,-0.03062499999999968,-0.03062499999999968,-0.03062499999999968,-0.03062499999999968,-0.03062499999999968
-0.021874999999999645,-0.021874999999999645,-0.021874999999999645,-0.021874999999999645,-0.021874999999999645,-0.021874999999999645,-0.021874999999999645,-0.021874999999999645,-0.021874999999999645,-0.021874999999999645
-0.01312499999999961,-0.01312499999999961,-0.01312499999999961,-0.01312499999999961,-0.01312499999999961,-0.01312499999999961,-0.01312499999999961,-0.01312499999999961,-0.01312499999999961,-0.01312499999999961
-0.004374999999999574,-0.004374999999999574,-0.004374999999999574,-0.004374999999999574,-0.004374999999999574,-0.004374999999999574,-0.004374999999999574,-0.004374999999999574,-0.004374999999999574,-0.004374999999999574
0.004375000000000462,0.004375000000000462,0.004375000000000462,0.004375000000000462,0.004375000000000462,0.004375000000000462,0.004375000000000462,0.004375000000000462,0.004375000000000462,0.004375000000000462
0.013125000000000497,0.013125000000000497,0.013125000000000497,0.013125000000000497,0.013125000000000497,0.013125000000000497,0.013125000000000497,0.013125000000000497,0.013125000000000497,0.013125000000000497
0.021875000000000533,0.021875000000000533,0.021875000000000533,0.021875000000000533,0.021875000000000533,0.021875000000000533,0.021875000000000533,0.021875000000000533,0.021875000000000533,0.021875000000000533
0.03062500000000057,0.03062500000000057,0.03062500000000057,0.03062500000000057,0.03062500000000057,0.03062500000000057,0.03062500000000057,0.03062500000000057,0.03062500000000057,0.03062500000000057
0.039375000000000604,0.039375000000000604,0.039375000000000604,0.039375000000000604,0.039375000000000604,0.039375000000000604,0.039375000000000604,0.039375000000000604,0.039375000000000604,0.039375000000000604
0.04812500000000064,0.04812500000000064,0.04812500000000064,0.04812500000000064,0.04812500000000064,0.04812500000000064,0.04812500000000064,0.04812500000000064,0.04812500000000064,0.04812500000000064
0.05687500000000023,0.05687500000000023,0.05687500000000023,0.05687500000000023,0.05687500000000023,0.05687500000000023,0.05687500000000023,0.05687500000000023,0.05687500000000023,0.05687500000000023
0.06562500000000027,0.06562500000000027,0.06562500000000027,0.06562500000000027,0.06562500000000027,0.06562500000000027,0.06562500000000027,0.06562500000000027,0.06562500000000027,0.06562500000000027
0.0743750000000003,0.0743750000000003,0.0743750000000003,0.0743750000000003,0.0743750000000003,0.0743750000000003,0.0743750000000003,0.0743750000000003,0.0743750000000003,0.0743750000000003
0.08312500000000034,0.08312500000000034,0.08312500000000034,0.08312500000000034,0.08312500000000034,0.08312500000000034,0.08312500000000034,0.08312500000000034,0.08312500000000034,0.08312500000000034
0.09187500000000037,0.09187500000000037,0.09187500000000037,0.09187500000000037,0.09187500000000037,0.09187500000000037,0.09187500000000037,0.09187500000000037,0.09187500000000037,0.09187500000000037
0.10062500000000041,0.10062500000000041,0.10062500000000041,0.10062500000000041,0.10062500000000041,0.10062500000000041,0.10062500000000041,0.10062500000000041,0.10062500000000041,0.10062500000000041
0.10937500000000044,0.10937500000000044,0.10937500000000044,0.10937500000000044,0.10937500000000044,0.10937500000000044,0.10937500000000044,0.10937500000000044,0.10937500000000044,0.10937500000000044
0.11812500000000048,0.11812500000000048,0.11812500000000048,0.11812500000000048,0.11812500000000048,0.11812500000000048,0.11812500000000048,0.11812500000000048,0.11812500000000048,0.11812500000000048
0.12687500000000052,0.12687500000000052,0.12687500000000052,0.12687500000000052,0.12687500000000052,0.12687500000000052,0.12687500000000052,0.12687500000000052,0.12687500000000052,0.12687500000000052
0.13562500000000055,0.13562500000000055,0.13562500000000055,0.13562500000000055,0.13562500000000055,0.13562500000000055,0.13562500000000055,0.13562500000000055,0.13562500000000055,0.13562500000000055
0.1443750000000006,0.1443750000000006,0.1443750000000006,0.1443750000000006,0.1443750000000006,0.1443750000000006,0.1443750000000006,0.1443750000000006,0.1443750000000006,0.1443750000000006
0.15312500000000062,0.15312500000000062,0.15312500000000062,0.15312500000000062,0.15312500000000062,0.15312500000000062,0.15312500000000062,0.15312500000000062,0.15312500000000062,0.15312500000000062
0.1618750000000002,0.1618750000000002,0.1618750000000002,0.1618750000000002,0.1618750000000002,0.1618750000000002,0.1618750000000002,0.1618750000000002,0.1618750000000002,0.1618750000000002
0.17062500000000025,0.17062500000000025,0.17062500000000025,0.17062500000000025,0.17062500000000025,0.17062500000000025,0.17062500000000025,0.17062500000000025,0.17062500000000025,0.17062500000000025
0.17937500000000028,0.17937500000000028,0.17937500000000028,0.17937500000000028,0.17937500000000028,0.17937500000000028,0.17937500000000028,0.17937500000000028,0.17937500000000028,0.17937500000000028
0.18812500000000032,0.18812500000000032,0.18812500000000032,0.18812500000000032,0.18812500000000032,0.18812500000000032,0.18812500000000032,0.18812500000000032,0.18812500000000032,0.18812500000000032
0.19687500000000036,0.19687500000000036,0.19687500000000036,0.19687500000000036,0.19687500000000036,0.19687500000000036,0.19687500000000036,0.19687500000000036,0.19687500000000036,0.19687500000000036
0.2056250000000004,0.2056250000000004,0.2056250000000004,0.2056250000000004,0.2056250000000004,0.2056250000000004,0.2056250000000004,0.2056250000000004,0.2056250000000004,0.2056250000000004
0.21437500000000043,0.21437500000000043,0.21437500000000043,0.21437500000000043,0.21437500000000043,0.21437500000000043,0.21437500000000043,0.21437500000000043,0.21437500000000043,0.21437500000000043
0.22312500000000046,0.22312500000000046,0.22312500000000046,0.22312500000000046,0.22312500000000046,0.22312500000000046,0.22312500000000046,0.22312500000000046,0.22312500000000046,0.22312500000000046
0.2318750000000005,0.2318750000000005,0.2318750000000005,0.2318750000000005,0.2318750000000005,0.2318750000000005,0.2318750000000005,0.2318750000000005,0.2318750000000005,0.2318750000000005
0.24062500000000053,0.24062500000000053,0.24062500000000053,0.24062500000000053,0.24062500000000053,0.24062500000000053,0.24062500000000053,0.24062500000000053,0.24062500000000053,0.24062500000000053
0.24937500000000057,0.24937500000000057,0.24937500000000057,0.24937500000000057,0.24937500000000057,0.24937500000000057,0.24937500000000057,0.24937500000000057,0.24937500000000057,0.24937500000000057
0.2581250000000006,0.2581250000000006,0.2581250000000006,0.2581250000000006,0.2581250000000006,0.2581250000000006,0.2581250000000006,0.2581250000000006,0.2581250000000006,0.2581250000000006
0.26687500000000064,0.26687500000000064,0.26687500000000064,0.26687500000000064,0.26687500000000064,0.26687500000000064,0.26687500000000064,0.26687500000000064,0.26687500000000064,0.26687500000000064
0.2756250000000007,0.2756250000000007,0.2756250000000007,0.2756250000000007,0.2756250000000007,0.2756250000000007,0.2756250000000007,0.2756250000000007,0.2756250000000007,0.2756250000000007
0.28437500000000027,0.28437500000000027,0.28437500000000027,0.28437500000000027,0.28437500000000027,0.28437500000000027,0.28437500000000027,0.28437500000000027,0.28437500000000027,0.28437500000000027
0.2931250000000003,0.2931250000000003,0.2931250000000003,0.2931250000000003,0.2931250000000003,0.2931250000000003,0.2931250000000003,0.2931250000000003,0.2931250000000003,0.2931250000000003
0.30187500000000034,0.30187500000000034,0.30187500000000034,0.30187500000000034,0.30187500000000034,0.30187500000000034,0.30187500000000034,0.30187500000000034,0.30187500000000034,0.30187500000000034
0.3106250000000004,0.3106250000000004,0.3106250000000004,0.3106250000000004,0.3106250000000004,0.3106250000000004,0.3106250000000004,0.3106250000000004,0.3106250000000004,0.3106250000000004
0.3193750000000004,0.3193750000000004,0.3193750000000004,0.3193750000000004,0.3193750000000004,0.3193750000000004,0.3193750000000004,0.3193750000000004,0.3193750000000004,0.3193750000000004
0.32812500000000044,0.32812500000000044,0.32812500000000044,0.32812500000000044,0.32812500000000044,0.32812500000000044,0.32812500000000044,0.32812500000000044,0.32812500000000044,0.32812500000000044
0.3368750000000005,0.3368750000000005,0.3368750000000005,0.3368750000000005,0.3368750000000005,0.3368750000000005,0.3368750000000005,0.3368750000000005,0.3368750000000005,0.3368750000000005
0.3456250000000005,0.3456250000000005,0.3456250000000005,0.3456250000000005,0.3456250000000005,0.3456250000000005,0.3456250000000005,0.3456250000000005,0.3456250000000005,0.3456250000000005
0.35437500000000055,0.35437500000000055,0.35437500000000055,0.35437500000000055,0.35437500000000055,0.35437500000000055,0.35437500000000055,0.35437500000000055,0.35437500000000055,0.35437500000000055
0.3631250000000006,0.3631250000000006,0.3631250000000006,0.3631250000000006,0.3631250000000006,0.3631250000000006,0.3631250000000006,0.3631250000000006,0.3631250000000006,0.3631250000000006
0.3718750000000006,0.3718750000000006,0.3718750000000006,0.3718750000000006,0.3718750000000006,0.3718750000000006,0.3718750000000006,0.3718750000000006,0.3718750000000006,0.3718750000000006
0.38062500000000066,0.38062500000000066,0.38062500000000066,0.38062500000000066,0.38062500000000066,0.38062500000000066,0.38062500000000066,0.38062500000000066,0.38062500000000066,0.38062500000000066
0.38937500000000025,0.38937500000000025,0.38937500000000025,0.38937500000000025,0.38937500000000025,0.38937500000000025,0.38937500000000025,0.38937500000000025,0.38937500000000025,0.38937500000000025
0.3981250000000003,0.3981250000000003,0.3981250000000003,0.3981250000000003,0.3981250000000003,0.3981250000000003,0.3981250000000003,0.3981250000000003,0.3981250000000003,0.3981250000000003
0.4068750000000003,0.4068750000000003,0.4068750000000003,0.4068750000000003,0.4068750000000003,0.4068750000000003,0.4068750000000003,0.4068750000000003,0.4068750000000003,0.4068750000000003
0.41562500000000036,0.41562500000000036,0.41562500000000036,0.41562500000000036,0.41562500000000036,0.41562500000000036,0.41562500000000036,0.41562500000000036,0.41562500000000036,0.41562500000000036
0.4243750000000004,0.4243750000000004,0.4243750000000004,0.4243750000000004,0.4243750000000004,0.4243750000000004,0.4243750000000004,0.4243750000000004,0.4243750000000004,0.4243750000000004
0.4331250000000004,0.4331250000000004,0.4331250000000004,0.4331250000000004,0.4331250000000004,0.4331250000000004,0.4331250000000004,0.4331250000000004,0.4331250000000004,0.4331250000000004
0.44187500000000046,0.44187500000000046,0.44187500000000046,0.44187500000000046,0.44187500000000046,0.44187500000000046,0.44187500000000046,0.44187500000000046,0.44187500000000046,0.44187500000000046
0.4506250000000005,0.4506250000000005,0.4506250000000005,0.4506250000000005,0.4506250000000005,0.4506250000000005,0.4506250000000005,0.4506250000000005,0.4506250000000005,0.4506250000000005
0.45937500000000053,0.45937500000000053,0.45937500000000053,0.45937500000000053,0.45937500000000053,0.45937500000000053,0.45937500000000053,0.45937500000000053,0.45937500000000053,0.45937500000000053
0.46812500000000057,0.46812500000000057,0.46812500000000057,0.46812500000000057,0.46812500000000057,0.46812500000000057,0.46812500000000057,0.46812500000000057,0.46812500000000057,0.46812500000000057
0.4768750000000006,0.4768750000000006,0.4768750000000006,0.4768750000000006,0.4768750000000006,0.4768750000000006,0.4768750000000006,0.4768750000000006,0.4768750000000006,0.4768750000000006
0.48562500000000064,0.48562500000000064,0.48562500000000064,0.48562500000000064,0.48562500000000064,0.48562500000000064,0.48562500000000064,0.48562500000000064,0.48562500000000064,0.48562500000000064
0.4943750000000007,0.4943750000000007,0.4943750000000007,0.4943750000000007,0.4943750000000007,0.4943750000000007,0.4943750000000007,0.4943750000000007,0.4943750000000007,0.4943750000000007
0.5031250000000007,0.5031250000000007,0.5031250000000007,0.5031250000000007,0.5031250000000007,0.5031250000000007,0.5031250000000007,0.5031250000000007,0.5031250000000007,0.5031250000000007
0.5118750000000007,0.5118750000000007,0.5118750000000007,0.5118750000000007,0.5118750000000007,0.5118750000000007,0.5118750000000007,0.5118750000000007,0.5118750000000007,0.5118750000000007
0.5206249999999999,0.5206249999999999,0.5206249999999999,0.5206249999999999,0.5206249999999999,0.5206249999999999,0.5206249999999999,0.5206249999999999,0.5206249999999999,0.5206249999999999
0.5293750000000008,0.5293750000000008,0.5293750000000008,0.5293750000000008,0.5293750000000008,0.5293750000000008,0.5293750000000008,0.5293750000000008,0.5293750000000008,0.5293750000000008
0.538125,0.538125,0.538125,0.538125,0.538125,0.538125,0.538125,0.538125,0.538125,0.538125
0.5468750000000009,0.5468750000000009,0.5468750000000009,0.5468750000000009,0.5468750000000009,0.5468750000000009,0.5468750000000009,0.5468750000000009,0.5468750000000009,0.5468750000000009
0.555625,0.555625,0.555625,0.555625,0.555625,0.555625,0.555625,0.555625,0.555625,0.555625
0.564375000000001,0.564375000000001,0.564375000000001,0.564375000000001,0.564375000000001,0.564375000000001,0.564375000000001,0.564375000000001,0.564375000000001,0.564375000000001
0.5731250000000001,0.5731250000000001,0.5731250000000001,0.5731250000000001,0.5731250000000001,0.5731250000000001,0.5731250000000001,0.5731250000000001,0.5731250000000001,0.5731250000000001
0.581875000000001,0.581875000000001,0.581875000000001,0.581875000000001,0.581875000000001,0.581875000000001,0.581875000000001,0.581875000000001,0.581875000000001,0.581875000000001
0.5906250000000002,0.5906250000000002,0.5906250000000002,0.5906250000000002,0.5906250000000002,0.5906250000000002,0.5906250000000002,0.5906250000000002,0.5906250000000002,0.5906250000000002
0.5993750000000011,0.5993750000000011,0.5993750000000011,0.5993750000000011,0.5993750000000011,0.5993750000000011,0.5993750000000011,0.5993750000000011,0.5993750000000011,0.5993750000000011
0.6081250000000002,0.6081250000000002,0.6081250000000002,0.6081250000000002,0.6081250000000002,0.6081250000000002,0.6081250000000002,0.6081250000000002,0.6081250000000002,0.6081250000000002
0.6168750000000012,0.6168750000000012,0.6168750000000012,0.6168750000000012,0.6168750000000012,0.6168750000000012,0.6168750000000012,0.6168750000000012,0.6168750000000012,0.6168750000000012
0.6256250000000003,0.6256250000000003,0.6256250000000003,0.6256250000000003,0.6256250000000003,0.6256250000000003,0.6256250000000003,0.6256250000000003,0.6256250000000003,0.6256250000000003
0.6343750000000012,0.6343750000000012,0.6343750000000012,0.6343750000000012,0.6343750000000012,0.6343750000000012,0.6343750000000012,0.6343750000000012,0.6343750000000012,0.6343750000000012
0.6431250000000004,0.6431250000000004,0.6431250000000004,0.6431250000000004,0.6431250000000004,0.6431250000000004,0.6431250000000004,0.6431250000000004,0.6431250000000004,0.6431250000000004
0.6518750000000013,0.6518750000000013,0.6518750000000013,0.6518750000000013,0.6518750000000013,0.6518750000000013,0.6518750000000013,0.6518750000000013,0.6518750000000013,0.6518750000000013
0.6606250000000005,0.6606250000000005,0.6606250000000005,0.6606250000000005,0.6606250000000005,0.6606250000000005,0.6606250000000005,0.6606250000000005,0.6606250000000005,0.6606250000000005
0.6693750000000005,0.6693750000000005,0.6693750000000005,0.6693750000000005,0.6693750000000005,0.6693750000000005,0.6693750000000005,0.6693750000000005,0.6693750000000005,0.6693750000000005
0.6781249999999996,0.6781249999999996,0.6781249999999996,0.6781249999999996,0.6781249999999996,0.6781249999999996,0.6781249999999996,0.6781249999999996,0.6781249999999996,0.6781249999999996
0.6868750000000006,0.6868750000000006,0.6868750000000006,0.6868750000000006,0.6868750000000006,0.6868750000000006,0.6868750000000006,0.6868750000000006,0.6868750000000006,0.6868750000000006
0.6956249999999997,0.6956249999999997,0.6956249999999997,0.6956249999999997,0.6956249999999997,0.6956249999999997,0.6956249999999997,0.6956249999999997,0.6956249999999997,0.6956249999999997
0.7043750000000006,0.7043750000000006,0.7043750000000006,0.7043750000000006,0.7043750000000006,0.7043750000000006,0.7043750000000006,0.7043750000000006,0.7043750000000006,0.7043750000000006
0.7131249999999998,0.7131249999999998,0.7131249999999998,0.7131249999999998,0.7131249999999998,0.7131249999999998,0.7131249999999998,0.7131249999999998,0.7131249999999998,0.7131249999999998
0.7218750000000007,0.7218750000000007,0.7218750000000007,0.7218750000000007,0.7218750000000007,0.7218750000000007,0.7218750000000007,0.7218750000000007,0.7218750000000007,0.7218750000000007
0.7306249999999999,0.7306249999999999,0.7306249999999999,0.7306249999999999,0.7306249999999999,0.7306249999999999,0.7306249999999999,0.7306249999999999,0.7306249999999999,0.7306249999999999
0.7393750000000008,0.7393750000000008,0.7393750000000008,0.7393750000000008,0.7393750000000008,0.7393750000000008,0.7393750000000008,0.7393750000000008,0.7393750000000008,0.7393750000000008
